11 1491902680 0.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902681 0.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902682 0.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902683 0.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902684 0.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902685 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902686 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902687 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902688 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902689 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902690 1.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902691 1.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902692 1.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902693 1.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902694 1.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902695 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902696 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902697 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902698 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902699 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902700 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902701 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902702 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902703 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902704 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1491902705 2.600000 -1.000000 -101.000000 0.000000 0.000000
11 1491902706 2.600000 -1.000000 -101.000000 0.000000 0.000000
11 1491902707 2.600000 -1.000000 -101.000000 0.000000 0.000000
11 1491902708 2.600000 -1.000000 -101.000000 0.000000 0.000000
11 1491902709 2.600000 -1.000000 -101.000000 0.000000 0.000000
11 1491902710 3.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902711 3.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902712 3.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902713 3.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902714 3.000000 -1.000000 -101.000000 0.000000 0.000000
11 1491902715 2.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902716 2.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902717 2.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902718 2.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902719 2.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902720 3.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902721 3.800000 -1.000000 -101.000000 0.000000 0.000000
11 1491902784 0.200000 -1.000000 0.200000 0.200000 10334843544379968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902783 0.200000 -1.000000 0.200000 0.200000 10334843544379968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902782 0.200000 -1.000000 0.200000 0.200000 10334843544379968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902781 0.200000 -1.000000 0.200000 0.200000 10334843544379968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902780 0.200000 -1.000000 0.200000 0.200000 10334843544379968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902779 0.400000 -1.000000 0.400000 0.400000 41339374177519872000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902778 0.400000 -1.000000 0.400000 0.400000 41339374177519872000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902777 0.400000 -1.000000 0.400000 0.400000 41339374177519872000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902776 0.400000 -1.000000 0.400000 0.400000 41339374177519872000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902775 0.400000 -1.000000 0.400000 0.400000 41339374177519872000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902774 1.000000 -1.000000 1.000000 1.000000 258371088609499150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
11 1491902773 1.000000 -1.000000 1.000000 1.000000 258371088609499150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
